category,product_title,product_price,product_rating,product_review_count,product_url,review_rating,review_date,review_title,review_content
Smart Pet Devices,"WYZE Cam Pan v3, Indoor/Outdoor IP65-Rated 1080p Pan/Tilt/Zoom Wi-Fi Smart Home Security Camera with Color Night Vision, 2-Way Audio, Compatible with Alexa & Google Assistant, Free Expert Setup",37.,4.3,"28,025",https://us.amazon.com/dp/B0B9TWY11Q,4.0,"October 11, 2025","4.0 out of 5 starsThe go-to security camera with ease of use, and little hassle","I have been using this product for over a year now and there are some great things and not so great things.What's Good:This camera is pretty much the more consumer friendly version of security cameras where it has all the bells and whistle of the more professional security system, but without the hassle of doing everything that a dedicated NVR/DVR system would require.No need for any of that wiring and routing ethernet cables through the crawlspace or attic, this neat gadget connects and functions using wi-fi, and realistically only needs to be within 6 feet from the nearest conventional power outlet. Do note that the cable is a micro-USB 2.0, so pretty much an older charger from a smartphone will work just fine, however I do recommend you use the included cable since it was specifically designed with weatherproofing in mind.Just like other Wyze cameras, this one is almost a plug-n-play. All you really need to do beforehand is to download the Wyze app that's available in the Apple App Store or Google Play store and create an account if you don't have one. The app itself is self-explanatory and will walk you through the entire setup process.Once you're setup, you can see all the features.Some notable ones include:- 360-degree rotation- Pan-Tilt-Digital Zoom- Privacy Mode- Scan Mode- Time lapse- Colored Night Vision- Motion and Face detection-Speaker/Siren/MicrophoneAnd more passive features include:- Localized SD Card- Ceiling Mounting Solutions (1/4 Thread means it can be mounted to a tri-pod)- Weather-proofMy personal favorites are the Colored Night Vision and the Time Lapse. Colored Night Vision is especially my favorite as it mostly does away with dealing with black & white night security footage. This can be helpful if you need to look at special details when investigating using the Wyze, such as color of a vehicle, or the color of lights of a vehicle driving by (This was especially helpful when identifying emergency vehicles).Time Lapse was another favorite as you can dictate the time span of how long you want to record a session. This was especially helpful for me when using the camera as a fun camera that could be used when recording mass gatherings like a party or a convention.Video Quality is more of a even playing field. Its a 1080p camera, so you get the quality of 1080p footage. It is good quality, but there are so many other options of similar performance.Why 4-stars?For me to put it at four stars despite enjoying this product very much falls short of one thing: Limitations of the app.Unfortunately, if you want the full amazing experience if requires great software, but that great software is half-way locked behind a subscription. Now don't get me wrong, the subscription known as ""Cam Plus"" is actually a good deal at $2.99/month or $19.99/year (price based on the time this review came out), but I'm a big fan of not paying a subscription at all; personally I'd like that ~$3 to go to my next cup of coffee. Despite the limited experience of not buying a subscription, there's a reason why Wyze cameras became my go to security solution. It's COMPLETELY OPTIONAL.In its free version in the app, you go as basic as motion notifications and occasional few-second recordings just to get a general idea of what event is happening in your security camera, which is more than enough of features for me. Be aware that you will need a micro-SD card to help with recordings since cloud storage is very limited.The Final thing to discuss is... why bother looking at the V3 when the  V4 is already available? The V4 has all the features I mentioned above, but its newer, faster, has an upgrade from a 1080p sensor to 4k sensor, and is similarly priced. Might as well go for the latest model, but if you specifically wanted the (comparably) older security camera, the Pan V3 is my go-to.Read more"
Smart Pet Devices,"WYZE Cam Pan v3, Indoor/Outdoor IP65-Rated 1080p Pan/Tilt/Zoom Wi-Fi Smart Home Security Camera with Color Night Vision, 2-Way Audio, Compatible with Alexa & Google Assistant, Free Expert Setup",37.,4.3,"28,025",https://us.amazon.com/dp/B0B9TWY11Q,5.0,"April 30, 2025",,"Buenas camaras, buen audio y fácil de instalarRead more"
Smart Pet Devices,"THIRDREALITY Zigbee Motion Sensor, Pet Friendly, Compatible with Home Assistant, SmartThings, Aeotec, Homey, Hubitat or Echo Devices with Built-in Zigbee Hub",19.,4.0,"1,617",https://us.amazon.com/dp/B08RRRWK6B,5.0,"December 12, 2023",5.0 out of 5 starsGREAT NO-FRILLS SENSOR-  35 second recovery time!,"UPDATED BELOWI picked this up for $15.99 and so far so good.  The sensor is about as small as it could possibly be and still fit two AAA batteries inside.  It paired right away via Zigbee with my Hubitat C-5 hub and no other configuration was required (but see the little quirk below in the update).  It does not have a tamper sensor.  The only data returned by the sensor are motion and battery level.  The coverage area is nice and wide and I was pleased to discover that the motion sensing recovery time is only about 35 seconds.  Why does this matter?I currently have six Bosch motion/temp sensors in various places and one of them is right outside my front door.  I happened to get those on some sort of weird flash sale for $30 each where they were normally about $90.  For $30 they are just fine, but they are large, take 4AA batteries, and most significantly have a MINIMUM three-minute recovery time in between motion sensing events.I use one of the Bosch sensors to alert me when one of my two dogs has returned from whatever adventures they were having outside.  They tend to do their own thing and one of them almost always comes back before the other one.  If they return more than three minutes apart then it's not problem and I get two separate alerts for the two different dogs and can open the door twice.  But if the second dog comes back during the three-minute window right after the first, the Bosch motion sensor won't pick up the new motion alert and the second dog will be forced to wait outside with no recognition from his owner.No big deal right?  He just has to wait another three minutes.  Well, no.  If you are within the three-minute recovery period and the sensor is tripped again, it starts a NEW three-minute recovery period.  Assuming the dog doesn't freeze to death and keeps moving at some point during that three-minute period, the sensor will just keep re-tripping and going into an endless loop of three-minute recovery periods until the dog finally freezes or dehydrates.  Thus the dilemma.With the 35-second recovery period of this sensor, I have now reduced the potential mortality rate of my second dog to return home by a factor of five.  Good progress.UPDATE:  The first sensor continues to work great a month later.  I bought two more via the two-pack deal.  The first one paired up instantly with zero issues.  The second one paired up fine but came up as (blank) for the device type (Hubitat C-5 hub) and very strangely showed ""Signify NV"" as the manufacturer instead of ThirdReality.  I tried changing the device type manually to ""Generic Zigbee motion sensor- no temp,"" which is what the other two sensors automatically configured as.  The sensor would show up as a device in my Hubitat device list but would not report any data.  I removed it, did a factory reset, re-added, repeated, and still had the same problem.  Posted a question here to see if there was a firmware update.Before I gave up, I tried one last thing that I had zero expectation of working.  I removed the device again from Hubitat, held down the reset button and did a factory reset, and then took the batteries out.  While holding down the reset button, I put the batteries back in and did one more reset.  I have no idea why or how, but this somehow fixed the issue.  The sensor paired up no problem with Hubitat, configured as ""Generic Zigbee motion sensor- no temp"" and properly showed ""ThirdReality"" as the manufacturer.  From there on out the sensor worked just fine.  I can't explain it but if you have the same weird problem I did, try doing a couple factory resets and holding down the button while taking the batteries out and then putting them back in.  LOL the mysteries of the universe.Read more"
Smart Pet Devices,"THIRDREALITY Zigbee Motion Sensor, Pet Friendly, Compatible with Home Assistant, SmartThings, Aeotec, Homey, Hubitat or Echo Devices with Built-in Zigbee Hub",19.,4.0,"1,617",https://us.amazon.com/dp/B08RRRWK6B,5.0,"July 20, 2025",5.0 out of 5 starsThe Unsung Heroes of Home Assistant: THIRDREALITY Zigbee Motion Sensors!,"As a Home Assistant enthusiast, I'm always on the lookout for reliable and affordable Zigbee devices to expand my smart home ecosystem. And let me tell you, these THIRDREALITY Zigbee Motion Sensors have become my absolute go-to for my motion automation needs. I pretty much stalk them, waiting for sales to stock up, and I have them strategically placed all over my house.What really makes these sensors shine, especially for Home Assistant users, is their rock-solid compatibility. They pair effortlessly with my Zigbee coordinator (using ZHA, of course!), and their responsiveness is fantastic. I've set up automations for lights turning on when I enter a room, fans activating, and even security alerts, and these sensors trigger them without a hitch. It's truly a ""set it and forget it"" experience, which is exactly what you want when building a smart home.Plus, the battery life on these things is phenomenal. I'm talking months, if not over a year, before I even need to think about replacing the AAAs. No more constantly swapping out those tiny, expensive coin cell batteries from other brands!Pros:* Flawless Home Assistant Integration: Pairs easily and works reliably with ZHA and Zigbee2MQTT.* Excellent Battery Life: Seriously, the AAA batteries last an incredibly long time, saving you hassle and money.* Reliable Motion Detection: Quick and accurate triggers for your automations.* Pet-Friendly: Designed to minimize false alerts from your furry friends, which is a huge bonus!* Good Value: Especially when you grab them on sale, they're a cost-effective way to blanket your home with motion detection.* OTA Firmware Updates: The ability to update firmware through Home Assistant is a nice touch, ensuring long-term compatibility and potential improvements.Cons:* No Temperature/Illuminance Sensor: Unlike some other motion sensors on the market, these are purely motion detectors. If you need additional data, you'll need separate sensors.* Rectangular Form Factor: While unobtrusive, some might prefer a smaller or rounder design for certain placements.Overall, if you're diving deep into Home Assistant or any other Zigbee-compatible smart home hub, you simply cannot go wrong with the THIRDREALITY Zigbee Motion Sensors. They're a fantastic, reliable, and affordable choice that will truly elevate your home automation game.Read more"
Smart Pet Devices,"THIRDREALITY Zigbee Motion Sensor, Pet Friendly, Compatible with Home Assistant, SmartThings, Aeotec, Homey, Hubitat or Echo Devices with Built-in Zigbee Hub",19.,4.0,"1,617",https://us.amazon.com/dp/B08RRRWK6B,4.0,"March 31, 2025",4.0 out of 5 starsAfter 48 hours in moderate temp garage. Frustrating garbage.,Complete garbage. Got 1 of 2 connected pretty quickly and everything was looking good.  But after about 48 hours everything went south. One became unreachable.  So I reconnected it but regardless both stopped working on my zigbee network.  So hours and hours of trying to disconnect and reconnect I just gave up and will now buy another brand.  Such promise but these are cheaply made and my guess is they couldn't handle 50 degree F garage temps.  So maybe this would work better inside a heated space. Just guessing as I could no longer handle the frustration.Update:I'm new at zigbee.  I didn't realize these motion sensors are end points and not repeaters.  I spend another $100 on some 3 way switches and installed them in between my controller and the sensors.  Now one is green and one yellow but everything is working well now and I'm happy.  It's important to realize these are not nearly as powerful as wifi.  So you will need mains powered repeaters like switches in between.  I've been feeling out big time and have now spent $250 just to get my garage lights to turn on and start on with motion.  But it's sort of a hobby now and I've found more cool use cases like using an outdoor motion sensor to use an outdoor camera to snap a picture of my driveway and front door and text it email it and send me a telegram.  My wife can get it too but she doesn't care about it as much as I do.  I like to have evidence of my deliveries etc.  I had to use grok extensively to figure out how to get it to work.So I'm a happy camper but you best be ready to make this a full time job for a week or two.I also now have a water sensor next to my water heater that will beep and text me an alert if it defects water. Super cool!Read more
Smart Pet Devices,"THIRDREALITY Zigbee Motion Sensor, Pet Friendly, Compatible with Home Assistant, SmartThings, Aeotec, Homey, Hubitat or Echo Devices with Built-in Zigbee Hub",19.,4.0,"1,617",https://us.amazon.com/dp/B08RRRWK6B,5.0,"June 10, 2025",,"Giving it 5 stars because it worked out of the box with the echo hub, no messing around. 1 to 2 second routine responses on movement.Read more"
Smart Pet Devices,"THIRDREALITY Zigbee Motion Sensor, Pet Friendly, Compatible with Home Assistant, SmartThings, Aeotec, Homey, Hubitat or Echo Devices with Built-in Zigbee Hub",19.,4.0,"1,617",https://us.amazon.com/dp/B08RRRWK6B,5.0,"September 24, 2021",,Bought this sensor as I could not find any ST sensors in Canada. This is an excellent and cheap replacement for the ST motion sensor albeit a bit less functions built in. Works on AAA battery which means it easy to find and replace and should last longer. Pairing with ST was breeze. Just need to click on find nearby devices and it shows up correctly. Once paired in ST it shows motion and battery status only. In my testing I found the cooldown to be around 30 seconds and automations are instant. I will definitely buy more of these and also waiting for the seller to start selling water leak and other sensors here on amazon.Read more
Smart Pet Devices,"GoveeLife Human Presence Sensor, 2.4 GHz Wi-Fi Required, Smart mmWave Radar & PIR Wired Motion Sensor, Zone Positioning, Multi-Person Detection, Support Alexa & Google Home, for Indoor Home Automation",39.,4.1,173,https://us.amazon.com/dp/B0CNRRT45G,5.0,"May 22, 2025",5.0 out of 5 starsThis does exactly what I needed it to and well...,"A SENSE of security!The app notifications work well. I also connected it to alexa, and the automations work flawlessly. Anything you want to do when presence is detected or not detected, it will work. For example, I have it set to notify my phone with 2 notifications. One voice and one push notification. Alexa will say ""MOTION DETECTED!"". You can do anything, turn on a light doesn't have to be a govee product. Easy to install, I'd say its worth its price if you focus on alexa integration. Notifies me instantly, no delay.This does exactly what I needed it to and well. I may buy into the lights. Maybe an govee air filter too.The GoveeHome app notifies you when presence is detected and when there is absence. You can adjust the distance very accurately. There are settings to make it more accurate/sensitive. With one setting it can see through a plant for example. Although, when connecting to google home there is almost nothing it can do. I have tried every button, cannot create anything from it detecting motion. Only thing google home will do after adding it, is change from presence detected, to absence. No automation. If you jumped ahead, go back read what I say about Alexa.Good product.Read more"
Smart Pet Devices,"GoveeLife Human Presence Sensor, 2.4 GHz Wi-Fi Required, Smart mmWave Radar & PIR Wired Motion Sensor, Zone Positioning, Multi-Person Detection, Support Alexa & Google Home, for Indoor Home Automation",39.,4.1,173,https://us.amazon.com/dp/B0CNRRT45G,5.0,"September 10, 2024",5.0 out of 5 starsPresence sensor = smarter handsfree device operations,"Getting this thing combined 2 devices into 1 (PIR and M-Wave). Physical installation was easy: I used command strips to secure the base and rotated the sensor. Setup in the Govee app was easy and straightforward. The configuration is easy in the app, but it does take some time as you have to input and limit it's effective range of sensing movement and presence. Thankfully the app screen is easy to read and interpret during the configuration process. I have it so the lights can change color at specific times of the day depending on the presence in a room. Some things to be mindful of: it has to remain plugged in; it seems to only command Govee products ( I use google home and it just says if someone is present or not); it will take a few seconds to register that a person is in a room so it isn't as fast as a dedicated PIR sensor.Hover makes good stuff - especially their lights - so I'd light to get more to make my house even smarter. Wireless controls FTW.Read more"
Smart Pet Devices,"GoveeLife Human Presence Sensor, 2.4 GHz Wi-Fi Required, Smart mmWave Radar & PIR Wired Motion Sensor, Zone Positioning, Multi-Person Detection, Support Alexa & Google Home, for Indoor Home Automation",39.,4.1,173,https://us.amazon.com/dp/B0CNRRT45G,4.0,"July 10, 2025","4.0 out of 5 starsGood sensor for the price, not the most accurate and could use more Google Home integration",This motion sensor was very easy to set up and use in the govee app. It would be better if it was more integrated with Google Home. Also the sensor does have a hard time catching all movement. There are some tracking issues but especially for the price is a very sensor and gets the job done. More integration with Google Home and more accurate tracking would be my only issues.Read more
Smart Pet Devices,"GoveeLife Human Presence Sensor, 2.4 GHz Wi-Fi Required, Smart mmWave Radar & PIR Wired Motion Sensor, Zone Positioning, Multi-Person Detection, Support Alexa & Google Home, for Indoor Home Automation",39.,4.1,173,https://us.amazon.com/dp/B0CNRRT45G,1.0,"April 14, 2025",1.0 out of 5 starsThe most UNRELIABLE device ever,"You can bet this device will not work whenever you expect it to work.I installed this device to turn ON and OFF the light (not lights) of my home office when I enter and when I leave the office; you would think a motion sensor should do it... well, I spend a big part of my working hours in fron of a screen... no motion to detect and it turns the light off.This device claims it will detect your presence (a human presence) and will work with Google Home. Well, sometimes the light is turned on... but most of the time I have to turn it on (and off on the way out). I have changed the location of the divice through the office to see if it is a location issue with no luck.I cannot return it because I'm outside the return window, so it will be part of the spring garage sale (I'll be paying to the person that comes and takes it).I would not recommend anyone to buy this product.Read more"
Smart Pet Devices,"GoveeLife Human Presence Sensor, 2.4 GHz Wi-Fi Required, Smart mmWave Radar & PIR Wired Motion Sensor, Zone Positioning, Multi-Person Detection, Support Alexa & Google Home, for Indoor Home Automation",39.,4.1,173,https://us.amazon.com/dp/B0CNRRT45G,5.0,"August 14, 2025",5.0 out of 5 starsWorks as advertised. Reliable.,"Compatible with Alexa. This helped me in a room where the only electrical outlet that I had to install a smart motion detector was in a way that did not cover the room. This helped overcoming that. After you set it in the Govee app, link your account to Alexa, and then set up Alexa routine to turn on smart light switch when presence is detected, and to turn off after 1 minute of presence not detected. I tried several, but this was the only one which worked reliably so far.Read more"
Smart Pet Devices,"usogood 2.5K Indoor Camera for Home Security, 360°Pet Camera Indoor with Phone App,Support 5G/2.4Ghz Wifi,Dog Camera with Speaker, Auto Motion Tracking Detection,2-Way Audio,Works with Alexa,Best Gift",9.,4.4,486,https://us.amazon.com/dp/B0D1QLRSNP,5.0,"September 7, 2025",5.0 out of 5 starsGreat and cheap!,This camara is so good. I was pretty e skeptical about it but it was really easy to activated it and use it. Has great quality and the night vision is very clear.Great purchase!Read more
Smart Pet Devices,"usogood 2.5K Indoor Camera for Home Security, 360°Pet Camera Indoor with Phone App,Support 5G/2.4Ghz Wifi,Dog Camera with Speaker, Auto Motion Tracking Detection,2-Way Audio,Works with Alexa,Best Gift",9.,4.4,486,https://us.amazon.com/dp/B0D1QLRSNP,5.0,"August 22, 2025",5.0 out of 5 starsCamera works very well!,"I have no complaints about the camera.It has ideal picture quality, it was very easy to connect to my internet and it has not went offline once like some of the other cameras I have used. The main reason I have one is to check in on my dogs while I am at work. I can speak thru the camera to redirect them if needed which is very loud and clear btw, and also set off an alarm sound if needed.Am I satisfied with my purchase?Absolutely and I feel the price was a steal.I would definitely recommend this camera over others to someone needing one.*I will add (this is my preference and may not be for other people) that if you are planning to mount it on the wall it does work but I had to put mine very high and at an angel due to the shape of the camera. This is perfect for someone who can just set it on the counter or shelf etc. I feel like it was designed for that!Read more"
Smart Pet Devices,"usogood 2.5K Indoor Camera for Home Security, 360°Pet Camera Indoor with Phone App,Support 5G/2.4Ghz Wifi,Dog Camera with Speaker, Auto Motion Tracking Detection,2-Way Audio,Works with Alexa,Best Gift",9.,4.4,486,https://us.amazon.com/dp/B0D1QLRSNP,5.0,"October 3, 2025",5.0 out of 5 starsgood vision,camera works amazing being able to rotate 360 and zoom allows me to see all my animalsRead more
Smart Pet Devices,"usogood 2.5K Indoor Camera for Home Security, 360°Pet Camera Indoor with Phone App,Support 5G/2.4Ghz Wifi,Dog Camera with Speaker, Auto Motion Tracking Detection,2-Way Audio,Works with Alexa,Best Gift",9.,4.4,486,https://us.amazon.com/dp/B0D1QLRSNP,5.0,"September 27, 2025",5.0 out of 5 stars10/10 recommend! Perfect for pets,"Amazing! Would so recommend! For the price I was skeptical what the quality of this product would be, but I am absolutely blown away. I have not had it go offline once as some of the reviews say; connection has been great. Setup was easy. The camera moves & zooms in with easy. The picture quality is good. The playback volume is good and the option to talk through the camera is amazing. I already had a micro SD card so I put it in the camera and the  video recording option is so great to look back on, I’ve been using it to watch my cats while away. (You need to purchase your own MICRO sd card if you want the option to record and look back on the footage rather than just watch the live footage). 10/10 recommend this product.Read more"
Smart Pet Devices,"usogood 2.5K Indoor Camera for Home Security, 360°Pet Camera Indoor with Phone App,Support 5G/2.4Ghz Wifi,Dog Camera with Speaker, Auto Motion Tracking Detection,2-Way Audio,Works with Alexa,Best Gift",9.,4.4,486,https://us.amazon.com/dp/B0D1QLRSNP,5.0,"August 4, 2025",5.0 out of 5 starsGreat camera,Works great app is easy to useRead more
Smart Pet Devices,"Hidden Camera, 1080P Wireless Mini Camera Indoor Nanny Cam for Home Security, 60-days Battery Life, Auto Night Vision, Motion Detection/Smart Alerts, Live Remote Viewing for Pet/Baby and Home Safety",36.,4.3,27,https://us.amazon.com/dp/B0FK3F89W5,5.0,"September 16, 2025",5.0 out of 5 starsGreat quality,"This mini cam is awesome. It’s tiny enough to tuck away anywhere, and the magnetic mount makes setup super easy. The battery life is impressive—lasts all day or sits in standby for weeks. Night vision is crystal clear, and I love having the option for cloud or SD card storage. The app connection was fast and smooth, and motion alerts are spot-on. Perfect for keeping an eye on things without drawing attention. Total win for home security!Read more"
Smart Pet Devices,"Hidden Camera, 1080P Wireless Mini Camera Indoor Nanny Cam for Home Security, 60-days Battery Life, Auto Night Vision, Motion Detection/Smart Alerts, Live Remote Viewing for Pet/Baby and Home Safety",36.,4.3,27,https://us.amazon.com/dp/B0FK3F89W5,5.0,"September 16, 2025",5.0 out of 5 starsmini hidden camera,"I'm very impressed of how well this little camera works. This tiny  camera is powerful, its video quality is sharp and clear for its price. The wireless feature makes it easy to set up and use anywhere you want to have it. It comes with  instructions to help you set it up and use any where. The compact size makes it easy to hide. The battery life is good and last for a very long time. This product comes with everything you need to install it.Read more"
Smart Pet Devices,"Hidden Camera, 1080P Wireless Mini Camera Indoor Nanny Cam for Home Security, 60-days Battery Life, Auto Night Vision, Motion Detection/Smart Alerts, Live Remote Viewing for Pet/Baby and Home Safety",36.,4.3,27,https://us.amazon.com/dp/B0FK3F89W5,5.0,"September 15, 2025",5.0 out of 5 starsPerfect!,"This is perfect!  I can place it by my front door and keep a watch out on my dogs and see what they get up to throughout the day.  I can also use it to keep an eye on my house while away from home.  It is small and discreet, hooks to my phone and easy to install.  I love it!Read more"
Smart Pet Devices,"Hidden Camera, 1080P Wireless Mini Camera Indoor Nanny Cam for Home Security, 60-days Battery Life, Auto Night Vision, Motion Detection/Smart Alerts, Live Remote Viewing for Pet/Baby and Home Safety",36.,4.3,27,https://us.amazon.com/dp/B0FK3F89W5,1.0,"October 5, 2025","1.0 out of 5 starsDecent camera, but not as reliable as expected","The camera is small and easy to hide, and the video quality is quite clear during the day. However, the app is not simple to use, the motion detection sometimes misses movements, and the connection to Wi-Fi can be unstable at times. It’s fine for basic monitoring, but I wouldn’t fully rely on it for home security.Read more"
Smart Pet Devices,"Hidden Camera, 1080P Wireless Mini Camera Indoor Nanny Cam for Home Security, 60-days Battery Life, Auto Night Vision, Motion Detection/Smart Alerts, Live Remote Viewing for Pet/Baby and Home Safety",36.,4.3,27,https://us.amazon.com/dp/B0FK3F89W5,5.0,"October 3, 2025",5.0 out of 5 starsPeace of Mind in a Small Package,"This tiny camera has exceeded my expectations in every way. The 1080p resolution is crystal clear, and the night vision is super sharp. The 60-day battery life is incredible, and the motion detection/smart alerts are so convenient. Being able to view live footage remotely has given me total peace of mind when I'm away from home. The design is discreet and blends in perfectly with my decor. Setup was a breeze, and the app is user-friendly. This camera has quickly become an essential part of my home security setup. Highly recommend for anyone looking for a reliable and affordable nanny cam or home security solution!Read more"
Smart Pet Devices,"litokam Indoor Cameras for Home Security with Night Vision, Pet Camera with Phone App, 2K Indoor Security Cam, Motion Detection, 2-Way Audio, WiFi Home Camara, Baby Monitor Work with Alexa",29.,4.3,"4,577",https://us.amazon.com/dp/B0BRKJ3323,5.0,"August 30, 2025",5.0 out of 5 starsTHESE ARE FANTASTIC!!,"This set of cameras is the best! We wanted them to check in on nap time and keep an eye out when we have babysitters helping out that we aren’t 100% as familiar with as a family member and they are AMAZING! The picture quality is fantastic on both light and dark settings. The cord is long enough to get to the outlets near the floor and the setup was SO easy. We tried another camera that literally took us 30 minutes to sort out the setup and it was terrible. No these! These were mounted, paired and in use in about 10 minutes flat (most of which was mounting). The price point is unbeatable, I couldn’t recommend this product more!!!! Picture without the person is in daylight, picture with the person is in pitch black (with blackout curtains).Read more"
Smart Pet Devices,"litokam Indoor Cameras for Home Security with Night Vision, Pet Camera with Phone App, 2K Indoor Security Cam, Motion Detection, 2-Way Audio, WiFi Home Camara, Baby Monitor Work with Alexa",29.,4.3,"4,577",https://us.amazon.com/dp/B0BRKJ3323,5.0,"September 23, 2025",5.0 out of 5 starsBest indoor camera,"Great indoor cameras! Clear images, dependable and easy to set up. Haven’t tried recording yet but zoom feature works well. I got 2 for price of one. Great value for money.Read more"
Smart Pet Devices,"litokam Indoor Cameras for Home Security with Night Vision, Pet Camera with Phone App, 2K Indoor Security Cam, Motion Detection, 2-Way Audio, WiFi Home Camara, Baby Monitor Work with Alexa",29.,4.3,"4,577",https://us.amazon.com/dp/B0BRKJ3323,5.0,"September 13, 2025",5.0 out of 5 starsClear videos,Works Great 👍 the video is clear. Was able to catch neighbors breaking in to cars.Read more
Smart Pet Devices,"litokam Indoor Cameras for Home Security with Night Vision, Pet Camera with Phone App, 2K Indoor Security Cam, Motion Detection, 2-Way Audio, WiFi Home Camara, Baby Monitor Work with Alexa",29.,4.3,"4,577",https://us.amazon.com/dp/B0BRKJ3323,4.0,"October 10, 2025","4.0 out of 5 starsGreat Value Cameras, But App Could Be Better","I bought these to monitor my home and pets, and for the price, they’re a solid choice. The 2K video quality is surprisingly clear — both day and night. The motion alerts are quick, and the two-way audio works well enough for quick communication.Setup was simple, but the app can lag sometimes when switching between cameras or loading playback. Also, you need a microSD card or cloud subscription to store videos, which isn’t clearly explained in the listing.Overall, these cameras are great for the price and perfect for basic home security or pet monitoring, but the app could definitely use some improvement.Read more"
Smart Pet Devices,"litokam Indoor Cameras for Home Security with Night Vision, Pet Camera with Phone App, 2K Indoor Security Cam, Motion Detection, 2-Way Audio, WiFi Home Camara, Baby Monitor Work with Alexa",29.,4.3,"4,577",https://us.amazon.com/dp/B0BRKJ3323,5.0,"August 14, 2025",5.0 out of 5 starsGreat product; question about micro SD cards,"I bought these in 2024 and it’s a really great product. Clear stream that covers a lot of area, good audio, compact design that fits where I need it to, easiest camera I’ve ever set up, never had any issues with connection on the app; overall it’s great. The only issue I currently have is figuring out how to install micro SD cards (silly, I know). When I put one in, it seemed like it almost got stuck inside of the camera. Is there a specific size micro SD card for this? I bought the Lexar mini SD cards from Amazon and they seem too small. Or am I not doing this right? Which way should the notch be facing? Thank youRead more"
Smart Pet Devices,"2-Way Video/Audio Security Camera Screen WiFi AI Detection Puppy/Pet/Cat/Elderly/Dog Monitor Wireless Facetime Cam Voice Phone APP Controlled Sound Video Calling Devices for Grandpa, White",34.,4.1,60,https://us.amazon.com/dp/B0CWQ2P84W,5.0,"August 29, 2025",5.0 out of 5 starsVery Good For Special Needs,This was the best item I've bought for my daughter thus far. She is special needs and was able to navigate the call video option with ease. The quality of the video and sound were perfect. I would recommend this product for parents that dont feel their child could handle a cell phone but want the security of having a way for your child to safely contact you.Read more
Smart Pet Devices,"2-Way Video/Audio Security Camera Screen WiFi AI Detection Puppy/Pet/Cat/Elderly/Dog Monitor Wireless Facetime Cam Voice Phone APP Controlled Sound Video Calling Devices for Grandpa, White",34.,4.1,60,https://us.amazon.com/dp/B0CWQ2P84W,5.0,"September 1, 2025",5.0 out of 5 starsGood quality pet camera,"Good quality camera for communication with you pet. My dog reacted to it and it was very helpful when he was left home alone. Video quality is good, audio is also good, picture quality is good. Good value!Read more"
Smart Pet Devices,"2-Way Video/Audio Security Camera Screen WiFi AI Detection Puppy/Pet/Cat/Elderly/Dog Monitor Wireless Facetime Cam Voice Phone APP Controlled Sound Video Calling Devices for Grandpa, White",34.,4.1,60,https://us.amazon.com/dp/B0CWQ2P84W,1.0,"July 20, 2025",1.0 out of 5 starsCan't see you can't hear,The picture is cloudy and the audio. Cuts in and out not a good productRead more
Smart Pet Devices,"2-Way Video/Audio Security Camera Screen WiFi AI Detection Puppy/Pet/Cat/Elderly/Dog Monitor Wireless Facetime Cam Voice Phone APP Controlled Sound Video Calling Devices for Grandpa, White",34.,4.1,60,https://us.amazon.com/dp/B0CWQ2P84W,4.0,"August 22, 2024",4.0 out of 5 starsFunctional,"So, these work as intended. I used them to see my pup while away. The software needs a few additions badly! A ""Disable Camera"", that puts it into a sleep mode is badly needed. I would have to unplug or turn the camera on its face to get privacy. It just needs a switch to disable the camera while I am at home.Read more"
Smart Pet Devices,"2-Way Video/Audio Security Camera Screen WiFi AI Detection Puppy/Pet/Cat/Elderly/Dog Monitor Wireless Facetime Cam Voice Phone APP Controlled Sound Video Calling Devices for Grandpa, White",34.,4.1,60,https://us.amazon.com/dp/B0CWQ2P84W,5.0,"February 5, 2025",5.0 out of 5 starsWorks great after a few hiccups,It works great. BUT—it took hours and hours of trying. My problem was that when I first registered on the app there was an error with my email/password login-no idea why. And trying to reset my password wasn’t user friendly. So I tried logging in with my Apple ID. That caused all my problems. App would connect but cam wouldn’t. After succeeding in resetting my original email/password everything worked perfectly.Read more
Smart Pet Devices,"Wyze Cam OG Indoor/Outdoor 1080p Wi-Fi Smart Home Security Camera with Color Night Vision, Built-in Spotlight, Motion Detection, 2-Way Audio, Compatible with Alexa & Google, White, Free Expert Setup",29.,4.4,"20,133",https://us.amazon.com/dp/B0B75T6CTH,5.0,"September 18, 2025",5.0 out of 5 starsWorks well.,Great little camera. The picture is clear and the app is easy to use. The set up wasn't hard. I like that it comes with a detachable back plate that gets mounted with a few screws and then the camera attached to that. It connected to my T-Mobile home Internet without any issues. The light and microphone work just fine. I'll probably buy a few more at this price.Read more
Smart Pet Devices,"Wyze Cam OG Indoor/Outdoor 1080p Wi-Fi Smart Home Security Camera with Color Night Vision, Built-in Spotlight, Motion Detection, 2-Way Audio, Compatible with Alexa & Google, White, Free Expert Setup",29.,4.4,"20,133",https://us.amazon.com/dp/B0B75T6CTH,5.0,"October 4, 2025",5.0 out of 5 starsGreat value camera,Love the quality. At first I got 2. One did not work. They sent me another after I sent a million pics and proof of purchase. They work great and excellent night vision. Planning to buy again.Read more
